adm1_name,adm2_name,adm2_code,lon,lat
Chihuahua,Cusihuiriachi,MX08018,-106.89694728513503,28.21171417090063
Guerrero,Cutzamala de Pinzón,MX12027,-100.61792289625262,18.659932054739805
Oaxaca,Cuyamecalco Villa de Zaragoza,MX20024,-96.85730872435599,17.966133933715685
Puebla,Cuyoaco,MX21044,-97.57325870720612,19.596681675328096
Yucatán,Cuzamá,MX31015,-89.34527822577269,20.719157921141356
Jalisco,Degollado,MX14033,-102.16777848217698,20.447914674279517
Nayarit,Del Nayar,MX18009,-104.65722871154219,22.129790216164206
Chihuahua,Delicias,MX08021,-105.4918245493548,28.11955871306864
Sonora,Divisaderos,MX26024,-109.37682522715438,29.61544094789727
Nuevo León,Doctor Arroyo,MX19014,-100.3063619017828,23.86106951559524
Nuevo León,Doctor Coss,MX19015,-99.03087358058347,25.9641368933913
Nuevo León,Doctor González,MX19016,-99.804983672625,25.849306724580924
Guanajuato,Doctor Mora,MX11013,-100.35963676845515,21.141612465934177
Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,MX11014,-100.9347509907856,21.147133883107067
Puebla,Domingo Arenas,MX21060,-98.44114069703453,19.132165964743013
México,Donato Guerra,MX15032,-100.18485321244577,19.31645365406657
Chihuahua,Dr. Belisario Domínguez,MX08022,-106.46115923463591,28.000162625990985
Durango,Durango,MX10005,-104.84362641844623,23.971069232816987
Yucatán,Dzán,MX31025,-89.44465060346855,20.402164522485656
Yucatán,Dzemul,MX31026,-89.3424917233352,21.255940834214265
Yucatán,Dzidzantún,MX31027,-89.02505560285046,21.291389832758064
Yucatán,Dzilam de Bravo,MX31028,-88.66833742217241,21.432797800114777
Yucatán,Dzilam González,MX31029,-88.7353336232838,21.331801323720466
Yucatán,Dzitás,MX31030,-88.53358917486298,20.83549987115548
Yucatán,Dzoncauich,MX31031,-88.839793462522,21.084226451033086
San Luis Potosí,Ebano,MX24016,-98.51424041371664,22.204330457489757
México,Ecatepec de Morelos,MX15033,-99.04321026116946,19.572799900418456
México,Ecatzingo,MX15034,-98.73664832194484,18.968023902592464
Michoacán de Ocampo,Ecuandureo,MX16030,-102.2434159015077,20.155572918148007
Guerrero,Eduardo Neri,MX12075,-99.6097948924916,17.801571975928535
Jalisco,Ejutla,MX14034,-104.08161938052355,19.91242908954224
Hidalgo,El Arenal,MX13009,-98.88257618457096,20.217156000427583
Jalisco,El Arenal,MX14009,-103.67901522019075,20.754980548586012
Oaxaca,El Barrio de la Soledad,MX20010,-95.04302452454199,16.78829438947118
Chiapas,El Bosque,MX07014,-92.74128949913859,17.031756662122877
Nuevo León,El Carmen,MX19010,-100.35683150122077,25.90076034084678
Tlaxcala,El Carmen Tequexquitla,MX29007,-97.67432490985017,19.33571240698057
Oaxaca,El Espinal,MX20030,-95.03953180363216,16.467178244117214
Sinaloa,El Fuerte,MX25010,-108.67887626080204,26.255803440417072
Jalisco,El Grullo,MX14037,-104.19513712975596,19.80107991791449
Veracruz de Ignacio de la Llave,El Higo,MX30205,-98.41891632438589,21.749302894527254
Jalisco,El Limón,MX14054,-104.10031612922934,19.84080401046507
Aguascalientes,El Llano,MX01010,-102.03538673588874,21.921555969195676
Tamaulipas,El Mante,MX28021,-98.83327988416782,22.572019889501163
Querétaro de Arteaga,El Marqués,MX22011,-100.27862196604451,20.720348291748564
San Luis Potosí,El Naranjo,MX24058,-99.36604500090279,22.49028540468814
Durango,El Oro,MX10018,-105.21609480410646,25.549580466949305
México,El Oro,MX15064,-100.07549207840556,19.798822318506392
Zacatecas,El Plateado de Joaquín Amaro,MX32015,-103.05007357062811,21.999105666950378
Chiapas,El Porvenir,MX07070,-92.26392572295104,15.432548714202904
Jalisco,El Salto,MX14070,-103.24680798288402,20.536684024493873
Zacatecas,El Salvador,MX32041,-100.90470907062581,24.44971954269689
Chihuahua,El Tule,MX08064,-106.29748217094374,27.045186934588187
Sinaloa,Elota,MX25008,-106.84082734548073,24.04383616885835
Hidalgo,Eloxochitlán,MX13020,-98.88033083201323,20.741424223674553
Puebla,Eloxochitlán,MX21061,-96.92670158657684,18.506784699243042
Oaxaca,Eloxochitlán de Flores Magón,MX20029,-96.8692730887654,18.194650341860854
Hidalgo,Emiliano Zapata,MX13021,-98.60027073074342,19.659306116172754
Morelos,Emiliano Zapata,MX17008,-99.18090502785024,18.813758144467958
Tabasco,Emiliano Zapata,MX27007,-91.67582053584078,17.705278551126376
Tlaxcala,Emiliano Zapata,MX29046,-97.92596820372692,19.563778664938383
Veracruz de Ignacio de la Llave,Emiliano Zapata,MX30065,-96.7314559644285,19.440031317509316
Sonora,Empalme,MX26025,-110.66870734688047,28.008575877355366
Jalisco,Encarnación de Díaz,MX14035,-102.19144697678716,21.555790928504653
Baja California,Ensenada,MX02001,-114.9622418001317,30.062585653287528
Puebla,Epatlán,MX21062,-98.37626337378246,18.615596320739307
Hidalgo,Epazoyucan,MX13022,-98.64348144742065,20.031600689005707
Michoacán de Ocampo,Epitacio Huerta,MX16031,-100.28933816700727,20.14738593490876
Michoacán de Ocampo,Erongarícuaro,MX16032,-101.72521581341763,19.61980598611114
Campeche,Escárcega,MX04009,-90.47431083473431,18.550906780586065
Coahuila de Zaragoza,Escobedo,MX05008,-101.2796838574835,27.30620802890649
Sinaloa,Escuinapa,MX25009,-105.68525855881883,22.728814156985365
Chiapas,Escuintla,MX07032,-92.55816159475312,15.36445807535536
Tlaxcala,Españita,MX29012,-98.43685038353355,19.444465242413905
Puebla,Esperanza,MX21063,-97.36462689423894,18.859036126066613
Veracruz de Ignacio de la Llave,Espinal,MX30066,-97.49682626091754,20.27595601698902
Yucatán,Espita,MX31032,-88.3570883567911,21.021265575589194
Sonora,Etchojoa,MX26026,-109.68459782734647,27.015867138818766
Jalisco,Etzatlán,MX14036,-104.12376350143083,20.743644115658345
Querétaro de Arteaga,Ezequiel Montes,MX22007,-99.86670161246153,20.64931514751069
Quintana Roo,Felipe Carrillo Puerto,MX23002,-88.0611689599429,19.669355913838157
Veracruz de Ignacio de la Llave,Filomeno Mata,MX30067,-97.69908124778055,20.20528714566629
Guerrero,Florencio Villarreal,MX12030,-99.13992144416116,16.702992897991475
Veracruz de Ignacio de la Llave,Fortín,MX30068,-96.99007611753734,18.9021761317342
Coahuila de Zaragoza,Francisco I. Madero,MX05009,-103.18079978188769,26.32096486252785
Hidalgo,Francisco I. Madero,MX13023,-99.08028521124913,20.23528562513056
Chiapas,Francisco León,MX07033,-93.27618892253523,17.29408260910174
Puebla,Francisco Z. Mena,MX21064,-97.81316674981994,20.71057799058658
Zacatecas,Fresnillo,MX32010,-102.99587206319546,23.237086592052478
Oaxaca,Fresnillo de Trujano,MX20032,-98.12916947057703,17.929885028562634
Coahuila de Zaragoza,Frontera,MX05010,-101.52824604030295,26.94775259618708
Chiapas,Frontera Comalapa,MX07034,-92.08801358143214,15.762817525343072
Chiapas,Frontera Hidalgo,MX07035,-92.21329430155684,14.74999594930849
Sonora,Fronteras,MX26027,-109.64791084251458,30.84883132255076
Michoacán de Ocampo,Gabriel Zamora,MX16033,-102.00713806216541,19.15885065328007
Chihuahua,Galeana,MX08023,-107.64461415298292,30.160970625045362
Nuevo León,Galeana,MX19017,-100.39244267501348,24.761177162703156
Nuevo León,García,MX19018,-100.65976019604338,25.809084483195345
Zacatecas,Genaro Codina,MX32012,-102.55918569182703,22.478028989147187
Nuevo León,General Bravo,MX19020,-98.84836008046162,25.80344451707098
Guerrero,General Canuto A. Neri,MX12031,-100.10417363616916,18.44114084129997
Coahuila de Zaragoza,General Cepeda,MX05011,-101.55109917499533,25.52201881456155
Zacatecas,General Enrique Estrada,MX32013,-102.78784931382643,23.015510858628804
Nuevo León,General Escobedo,MX19021,-100.35557571393556,25.821979617743843
Puebla,General Felipe Ángeles,MX21065,-97.66751209783067,19.020723922495947
Zacatecas,General Francisco R. Murguía,MX32014,-102.81164836659822,24.137721624598193
Guerrero,General Heliodoro Castillo,MX12032,-100.02691625499135,17.734005188644915
Zacatecas,General Pánfilo Natera,MX32016,-102.11999951835128,22.690220158248348
Sonora,General Plutarco Elías Calles,MX26070,-112.90912272797533,31.720044786542307
Durango,General Simón Bolívar,MX10006,-103.21226518493167,24.762014090028302
Nuevo León,General Terán,MX19022,-99.41307254219214,25.276000018594832
Nuevo León,General Treviño,MX19023,-99.44595963601753,26.21268818227898
Nuevo León,General Zaragoza,MX19024,-99.7401686834732,23.901083732462833
Nuevo León,General Zuazua,MX19025,-100.13481204776382,25.911412685884297
Chihuahua,Gómez Farías,MX08025,-107.73733947124339,29.336664563578402
Jalisco,Gómez Farías,MX14079,-103.41717376638965,19.856475451508576
Tamaulipas,Gómez Farías,MX28011,-99.17855089405423,23.00676248027449
Durango,Gómez Palacio,MX10007,-103.49062356341945,25.728054616844602
Tamaulipas,González,MX28012,-98.55450876949311,22.786757277147725
Chihuahua,Gran Morelos,MX08026,-106.56943391219194,28.298840826670933
Sonora,Granados,MX26028,-109.31238957387451,29.76119374559703
Jalisco,Guachinango,MX14038,-104.42161615802527,20.67902641101837
Chihuahua,Guachochi,MX08027,-107.24797413786064,27.151481847087762
Jalisco,Guadalajara,MX14039,-103.33580476828828,20.67598127036814
San Luis Potosí,Guadalcázar,MX24017,-100.30368546517381,22.866969779749706
Chihuahua,Guadalupe,MX08028,-105.64144628770437,30.82842761566528
Nuevo León,Guadalupe,MX19026,-100.20577552968192,25.672658985753806
Puebla,Guadalupe,MX21066,-98.15114710983431,18.048394533670212
Zacatecas,Guadalupe,MX32017,-102.40754809873415,22.780365280592672
Oaxaca,Guadalupe de Ramírez,MX20034,-98.16429860087779,17.75445094942181
Oaxaca,Guadalupe Etla,MX20033,-96.80207890652576,17.177165109339835
Durango,Guadalupe Victoria,MX10008,-104.07332290945324,24.412902363905612
Puebla,Guadalupe Victoria,MX21067,-97.3801331057482,19.316429708532855
Chihuahua,Guadalupe y Calvo,MX08029,-107.03422798302242,26.168827721351498
Durango,Guanaceví,MX10009,-106.06736986946143,25.996865005451752
Guanajuato,Guanajuato,MX11015,-101.23733708860495,21.018558902091993
Sinaloa,Guasave,MX25011,-108.5368966916902,25.542226864553896
Sonora,Guaymas,MX26029,-110.62608718071024,28.14578138694944
Chihuahua,Guazapares,MX08030,-108.27396561661793,27.39137986639322
Oaxaca,Guelatao de Juárez,MX20035,-96.4991138877891,17.31467959376888
Tamaulipas,Güémez,MX28013,-99.08678026862529,23.885579445693654
Coahuila de Zaragoza,Guerrero,MX05012,-100.39383829101723,28.09784266532603
Chihuahua,Guerrero,MX08031,-107.55802402856548,28.385610101848993
Tamaulipas,Guerrero,MX28014,-99.48312071104604,26.90473116515774
Oaxaca,Guevea de Humboldt,MX20036,-95.3893883579882,16.838789810009796
Distrito Federal,Gustavo A. Madero,MX09005,-99.11586775882017,19.50407754690318
Tamaulipas,Gustavo Díaz Ordaz,MX28015,-98.6412583319071,26.136348448675545
Veracruz de Ignacio de la Llave,Gutiérrez Zamora,MX30069,-97.10965722482888,20.4465044600484
Yucatán,Halachó,MX31033,-90.21685574815936,20.565395282446875
Campeche,Hecelchakán,MX04005,-90.1354328898028,20.124493548027022
Puebla,Hermenegildo Galeana,MX21068,-97.73118101647772,20.11676985063641
Sonora,Hermosillo,MX26030,-111.47278182365282,29.02566855021298
Oaxaca,Heroica Ciudad de Ejutla de Crespo,MX20028,-96.73139562718367,16.596616991692652
Oaxaca,Heroica Ciudad de Huajuapan de León,MX20039,-97.79984766286351,17.855195846353116
Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,MX20043,-94.9366587475307,16.443026993765113
Oaxaca,Heroica Ciudad de Tlaxiaco,MX20397,-97.69138981805983,17.231408342476456
Oaxaca,Heroica Villa Tezoatlán de Segura y Luna,MX20549,-97.85848559003887,17.582278186065317
Coahuila de Zaragoza,Hidalgo,MX05013,-100.05057958506289,27.839403001281678
Durango,Hidalgo,MX10010,-104.81718981396087,26.09096636748389
Michoacán de Ocampo,Hidalgo,MX16034,-100.67787369861738,19.612712572029096
Nuevo León,Hidalgo,MX19047,-100.45319244279526,25.999442239829392
Tamaulipas,Hidalgo,MX28016,-99.3805073209182,24.195683502332876
Chihuahua,Hidalgo del Parral,MX08032,-105.69702291049431,27.129233372622753
Veracruz de Ignacio de la Llave,Hidalgotitlán,MX30070,-94.62021307562098,17.55327365832457
Nuevo León,Higueras,MX19028,-99.99751150919941,26.03322207043812
Yucatán,Hocabá,MX31034,-89.24554052380336,20.807536159518307
Yucatán,Hoctún,MX31035,-89.15922859367143,20.8760254782688
Yucatán,Homún,MX31036,-89.25206923986364,20.68106172652039
Puebla,Honey,MX21057,-98.23887621396412,20.260164043693823
Campeche,Hopelchén,MX04006,-89.60986049859702,19.474908467198382
Jalisco,Hostotipaquillo,MX14040,-104.0754161261653,21.05750397870672
Sonora,Huachinera,MX26031,-108.91541976544251,30.123254926620245
Nayarit,Huajicori,MX18005,-105.24422565814979,22.788681070218196
Nuevo León,Hualahuises,MX19029,-99.67809585319344,24.88379954862995
Tlaxcala,Huamantla,MX29013,-97.93642800783708,19.332468498816556
Guerrero,Huamuxtitlán,MX12033,-98.54709087145864,17.81220797425368
Michoacán de Ocampo,Huandacareo,MX16036,-101.27776644657922,19.996134302072857
Guanajuato,Huanímaro,MX11016,-101.49900280937199,20.367370730136148
Michoacán de Ocampo,Huaniqueo,MX16037,-101.49647997456617,19.891962046852235
Zacatecas,Huanusco,MX32018,-102.92787976644351,21.772101312463885
Puebla,Huaquechula,MX21069,-98.5171566450198,18.76930696750298
Sonora,Huásabas,MX26032,-109.38143270837124,29.975567321102268
Hidalgo,Huasca de Ocampo,MX13024,-98.54312639000932,20.225939203413343
Sonora,Huatabampo,MX26033,-109.41020823429614,26.65963124703739
Puebla,Huatlatlauca,MX21070,-98.0678392387898,18.683794591804947
Veracruz de Ignacio de la Llave,Huatusco,MX30071,-96.9397840485373,19.136812172819234
Puebla,Huauchinango,MX21071,-98.05173409464183,20.16624111756266
Oaxaca,Huautepec,MX20040,-96.78392861553401,18.072665561797884
Hidalgo,Huautla,MX13025,-98.24713878187356,21.038285113551876
Oaxaca,Huautla de Jiménez,MX20041,-96.79992290749027,18.14456310419728
Veracruz de Ignacio de la Llave,Huayacocotla,MX30072,-98.46758288575752,20.51781279809928
Hidalgo,Huazalingo,MX13026,-98.4891323845176,20.997504629109077
Chiapas,Huehuetán,MX07037,-92.4237699785884,15.009413607787161
Hidalgo,Huehuetla,MX13027,-98.06418511316407,20.51412840181544
Puebla,Huehuetla,MX21072,-97.61947147147018,20.10154177612743
San Luis Potosí,Huehuetlán,MX24018,-98.98318473588945,21.526016752618787
Puebla,Huehuetlán el Chico,MX21073,-98.73040196980693,18.37706672149179
Puebla,Huehuetlán el Grande,MX21150,-98.15696626499005,18.757191598739894
México,Huehuetoca,MX15035,-99.25502332823815,19.822639643130398
Chihuahua,Huejotitán,MX08033,-106.06793236735811,27.06943768094548
Puebla,Huejotzingo,MX21074,-98.44877489430093,19.167127336515428
Jalisco,Huejúcar,MX14041,-103.23399925729127,22.31857631861761
Jalisco,Huejuquilla el Alto,MX14042,-103.91620054685299,22.583852777923873
Hidalgo,Huejutla de Reyes,MX13028,-98.45171416436344,21.127258361154684
Sonora,Huépac,MX26034,-110.24521341707182,29.930335469668773
Michoacán de Ocampo,Huetamo,MX16038,-101.10504803377528,18.653952208605563
Puebla,Hueyapan,MX21075,-97.40112582059892,19.921840958854546
Veracruz de Ignacio de la Llave,Hueyapan de Ocampo,MX30073,-95.15481615316307,18.197134082982238
Tlaxcala,Hueyotlipan,MX29014,-98.34226969908795,19.48822777800306
México,Hueypoxtla,MX15036,-99.02800474582989,19.952437123366526
Puebla,Hueytamalco,MX21076,-97.31017066067419,20.03066567996226
Puebla,Hueytlalpan,MX21077,-97.68415942939934,20.043155566710876
Yucatán,Huhí,MX31037,-89.13150935956087,20.695823454847176
Hidalgo,Huichapan,MX13029,-99.68072644908816,20.38384526712336
Veracruz de Ignacio de la Llave,Huiloapan de Cuauhtémoc,MX30074,-97.13310159294151,18.817308065679942
Tabasco,Huimanguillo,MX27008,-93.70109409080841,17.82614225265607
Querétaro de Arteaga,Huimilpan,MX22008,-100.31421462530335,20.403890699068107
Michoacán de Ocampo,Huiramba,MX16039,-101.45706271115608,19.52154786524788
Chiapas,Huitiupán,MX07039,-92.69493242789942,17.243185362415005
Morelos,Huitzilac,MX17009,-99.23662818205034,19.057602156992413
Puebla,Huitzilan de Serdán,MX21078,-97.71329743545395,19.943756013324908
Puebla,Huitziltepec,MX21079,-97.85963411740883,18.766934684427124
Guerrero,Huitzuco de los Figueroa,MX12034,-99.25340636762556,18.229956152553832
México,Huixquilucan,MX15037,-99.33952386846448,19.383110534087766
Chiapas,Huixtán,MX07038,-92.39963903590143,16.69429046512228
Chiapas,Huixtla,MX07040,-92.54678149853407,15.097072259165888
Yucatán,Hunucmá,MX31038,-89.98445590001387,21.07015218496857
Veracruz de Ignacio de la Llave,Ignacio de la Llave,MX30075,-95.96549187167511,18.66875113292585
Chihuahua,Ignacio Zaragoza,MX08034,-107.72362893996045,29.722413864285876
Guerrero,Iguala de la Independencia,MX12035,-99.58208985251453,18.226922078353642
Guerrero,Igualapa,MX12036,-98.4932893873568,16.801762308319006
Veracruz de Ignacio de la Llave,Ilamatlán,MX30076,-98.42646525870988,20.781308513774633
Guerrero,Iliatenco,MX12081,-98.63787947378795,17.047114078199048
Sonora,Imuris,MX26035,-110.74583981673705,30.84756047405727
Michoacán de Ocampo,Indaparapeo,MX16040,-100.94216358956625,19.76604445959577
Durango,Indé,MX10011,-104.99580288728181,25.726741772631478
Guanajuato,Irapuato,MX11017,-101.36829904639683,20.699885534740126
Michoacán de Ocampo,Irimbo,MX16041,-100.46800126077204,19.716813908392542
México,Isidro Fabela,MX15038,-99.44037336603411,19.554245702107963
Veracruz de Ignacio de la Llave,Isla,MX30077,-95.55838491321241,18.082278005016732
Quintana Roo,Isla Mujeres,MX23003,-86.9993058615233,21.369252610495973
Nuevo León,Iturbide,MX19030,-99.84877400184796,24.638624781503445
Puebla,Ixcamilpa de Guerrero,MX21081,-98.71232987282268,18.03446147985534
Puebla,Ixcaquixtla,MX21082,-97.83349335109841,18.481663452263344
Guerrero,Ixcateopan de Cuauhtémoc,MX12037,-99.76559234842867,18.463465780439652
Veracruz de Ignacio de la Llave,Ixcatepec,MX30078,-98.02100230037529,21.23861582440058
Veracruz de Ignacio de la Llave,Ixhuacán de los Reyes,MX30079,-97.09227551839689,19.365583079195
Chiapas,Ixhuatán,MX07042,-92.97862931221678,17.29853579805523
Veracruz de Ignacio de la Llave,Ixhuatlán de Madero,MX30083,-98.00998732397329,20.72312938993961
Veracruz de Ignacio de la Llave,Ixhuatlán del Café,MX30080,-96.93083714507625,19.03741103425353
Veracruz de Ignacio de la Llave,Ixhuatlán del Sureste,MX30082,-94.39445947324637,17.98541993178967
Veracruz de Ignacio de la Llave,Ixhuatlancillo,MX30081,-97.16658742094043,18.889888688722824
Yucatán,Ixil,MX31039,-89.4734898649483,21.23772286428863
Veracruz de Ignacio de la Llave,Ixmatlahuacan,MX30084,-95.88301229101944,18.47243712697743
Hidalgo,Ixmiquilpan,MX13030,-99.201331046381,20.532587820622712
Oaxaca,Ixpantepec Nieves,MX20065,-98.01435584621314,17.50416449367102
Puebla,Ixtacamaxtitlán,MX21083,-97.85830803372588,19.624079794206526
Chiapas,Ixtacomitán,MX07043,-93.09902072310435,17.421407350823642
Tlaxcala,Ixtacuixtla de Mariano Matamoros,MX29015,-98.38330428997482,19.356120976857216
Veracruz de Ignacio de la Llave,Ixtaczoquitlán,MX30085,-97.02901608369712,18.850583633325705
Chiapas,Ixtapa,MX07044,-92.8969928982521,16.81796941450702
México,Ixtapaluca,MX15039,-98.77904590327289,19.342807734686286
México,Ixtapan de la Sal,MX15040,-99.690840431554,18.850704366692685
México,Ixtapan del Oro,MX15041,-100.27785148271823,19.25743489104151
Chiapas,Ixtapangajoya,MX07045,-92.97559534989769,17.466886082781755
Tlaxcala,Ixtenco,MX29016,-97.91135386605886,19.257586275882016
Puebla,Ixtepec,MX21084,-97.64144387253813,20.04064387544566
México,Ixtlahuaca,MX15042,-99.80697290748813,19.589884265315487
Colima,Ixtlahuacán,MX06006,-103.68135106090372,18.967643853655023
Jalisco,Ixtlahuacán de los Membrillos,MX14044,-103.20754361765675,20.39175493828416
Jalisco,Ixtlahuacán del Río,MX14045,-103.2278194832715,20.898653511035466
Michoacán de Ocampo,Ixtlán,MX16042,-102.40571977796553,20.151376064871766
Oaxaca,Ixtlán de Juárez,MX20042,-96.33930985475764,17.494717185559548
Nayarit,Ixtlán del Río,MX18006,-104.30694773301833,21.033496625975904
Yucatán,Izamal,MX31040,-88.9868060512228,20.9157018297989
Distrito Federal,Iztacalco,MX09006,-99.09432914973169,19.396912720218676
Distrito Federal,Iztapalapa,MX09007,-99.0567990921771,19.349167994834374
Puebla,Izúcar de Matamoros,MX21085,-98.44700773589086,18.50196920155143
Hidalgo,Jacala de Ledezma,MX13031,-99.14723709846815,20.97001888054976
Michoacán de Ocampo,Jacona,MX16043,-102.31600355630532,19.934948765233177
Nayarit,Jala,MX18007,-104.39931898715662,21.18411638511866
Veracruz de Ignacio de la Llave,Jalacingo,MX30086,-97.29188062323414,19.764800328821714
Tabasco,Jalapa,MX27009,-92.78701853426483,17.763626221932483
Veracruz de Ignacio de la Llave,Jalcomulco,MX30088,-96.75580237320777,19.339537981281186
Jalisco,Jalostotitlán,MX14046,-102.48934912437491,21.19170976651835
Zacatecas,Jalpa,MX32019,-102.99828769107963,21.62372133576611
Tabasco,Jalpa de Méndez,MX27010,-93.0838710687938,18.21333256578847
Puebla,Jalpan,MX21086,-97.8759499765425,20.456153232466118
Querétaro de Arteaga,Jalpan de Serra,MX22009,-99.33151888693033,21.374777082853228
México,Jaltenco,MX15044,-99.08893216804367,19.73872749038604
Veracruz de Ignacio de la Llave,Jáltipan,MX30089,-94.71577540678992,17.871628282378317
Hidalgo,Jaltocán,MX13032,-98.52757216056641,21.14848235914656
Veracruz de Ignacio de la Llave,Jamapa,MX30090,-96.25322867530608,18.99969434785039
Jalisco,Jamay,MX14047,-102.68567460296478,20.280144915923383
Chihuahua,Janos,MX08035,-108.45025135527571,30.85044542731027
Morelos,Jantetelco,MX17010,-98.76471467734373,18.685419962272498
Guanajuato,Jaral del Progreso,MX11018,-101.05209106686304,20.358814940797362
Tamaulipas,Jaumave,MX28017,-99.4127270321754,23.478893849806475
Guanajuato,Jerécuaro,MX11019,-100.50789921540967,20.197204655878572
Zacatecas,Jerez,MX32020,-102.99199105632212,22.725594621813645
Veracruz de Ignacio de la Llave,Jesús Carranza,MX30091,-94.90485705919168,17.418251819036062
Aguascalientes,Jesús María,MX01005,-102.44562576922148,21.932155157447557
Jalisco,Jesús María,MX14048,-102.11986452154062,20.635507237906168
México,Jilotepec,MX15045,-99.59658101372335,20.019172833431668
Veracruz de Ignacio de la Llave,Jilotepec,MX30093,-96.91648367360489,19.611189453356936
Jalisco,Jilotlán de los Dolores,MX14049,-102.88107786268557,19.329578099880845
México,Jilotzingo,MX15046,-99.39043607932297,19.50605404003405
Coahuila de Zaragoza,Jiménez,MX05014,-100.95131025207581,29.002908119146607
Chihuahua,Jiménez,MX08036,-104.39062231258134,27.083104736081367
Michoacán de Ocampo,Jiménez,MX16044,-101.70438833143055,19.92683541767368
Tamaulipas,Jiménez,MX28018,-98.52025572843311,24.26245770276195
Zacatecas,Jiménez del Teul,MX32021,-103.95329950949295,23.175275353500382
Michoacán de Ocampo,Jiquilpan,MX16045,-102.75341379320608,19.977511494908253
Chiapas,Jiquipilas,MX07046,-93.67203489353977,16.522865117214458
México,Jiquipilco,MX15047,-99.64160442305638,19.586056161216142
Chiapas,Jitotol,MX07047,-92.87441858640992,17.0896274481329
Morelos,Jiutepec,MX17011,-99.16645965483399,18.885196802049542
Jalisco,Jocotepec,MX14050,-103.41718462887937,20.31454069118197
México,Jocotitlán,MX15048,-99.8234960015983,19.71735278519337
Morelos,Jojutla,MX17012,-99.22125445564188,18.586793054810062
Puebla,Jolalpan,MX21087,-98.91566008956589,18.307229180950173
Morelos,Jonacatepec,MX17013,-98.80941832882701,18.66376814448212
Puebla,Jonotla,MX21088,-97.52646963608125,20.078691533205983
Tabasco,Jonuta,MX27011,-92.14302429876702,18.07798926027084
Puebla,Jopala,MX21089,-97.7779850740619,20.20641240193394
México,Joquicingo,MX15049,-99.51448125052273,19.067573472841893
Veracruz de Ignacio de la Llave,José Azueta,MX30169,-95.7020599188248,18.11422691667509
Guerrero,José Joaquín de Herrera,MX12079,-98.99594099681109,17.442643980229132
Quintana Roo,José María Morelos,MX23006,-88.81734773915896,19.641358296227953
Michoacán de Ocampo,José Sixto Verduzco,MX16113,-101.56692440177063,20.256936986119207
Zacatecas,Juan Aldama,MX32022,-103.30318952493245,24.294360715924704
Puebla,Juan C. Bonilla,MX21090,-98.34546112782395,19.119327523788858
Puebla,Juan Galindo,MX21091,-97.99658557185663,20.22369888073286
Puebla,Juan N. Méndez,MX21092,-97.73988520452183,18.532102733778586
Guerrero,Juan R. Escudero,MX12039,-99.47292536288842,17.142152759327267
Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,MX30094,-95.36585178801334,17.98163455479827
Jalisco,Juanacatlán,MX14051,-103.13521316321467,20.481733785215905
Coahuila de Zaragoza,Juárez,MX05015,-100.69341338283844,27.656719010494996
Chiapas,Juárez,MX07048,-93.19333057372519,17.699484068837368
Chihuahua,Juárez,MX08037,-106.56418637786545,31.450115312888308
Michoacán de Ocampo,Juárez,MX16046,-100.46017638081331,19.292827593986154
Nuevo León,Juárez,MX19031,-100.12146940246811,25.614119493549307
Hidalgo,Juárez Hidalgo,MX13033,-98.8357490658916,20.831590151064887
Zacatecas,Juchipila,MX32023,-103.12408753278588,21.376719741405005
Veracruz de Ignacio de la Llave,Juchique de Ferrer,MX30095,-96.66163815586943,19.818954726930468
Guerrero,Juchitán,MX12080,-98.67816737704982,16.594631433944755
México,Juchitepec,MX15050,-98.9040854410337,19.093603034963124
Jalisco,Juchitlán,MX14052,-104.03665766466014,20.05426111231573
Chihuahua,Julimes,MX08038,-105.05448496212546,28.54129097031364
Michoacán de Ocampo,Jungapeo,MX16047,-100.51868916137289,19.433362386439786
Yucatán,Kanasín,MX31041,-89.53692294078206,20.918549006522678
Yucatán,Kantunil,MX31042,-88.98353755436364,20.759836314397884
Yucatán,Kaua,MX31043,-88.43750642457017,20.599642984847726
Yucatán,Kinchil,MX31044,-90.05087942899115,20.851788068511397
Yucatán,Kopomá,MX31045,-89.89896402277928,20.641559659508456
Veracruz de Ignacio de la Llave,La Antigua,MX30016,-96.30922594558166,19.309940776275653
Jalisco,La Barca,MX14018,-102.5232945867165,20.363844915971413
Sonora,La Colorada,MX26021,-110.3827632845847,28.724518136017913
Oaxaca,La Compañía,MX20017,-96.85145974106584,16.579804500540554
Chiapas,La Concordia,MX07020,-92.77120522437819,15.961016011874085
Chihuahua,La Cruz,MX08016,-105.04484815701805,27.897713727312443
Chiapas,La Grandeza,MX07036,-92.2184010520845,15.513002354264861
Michoacán de Ocampo,La Huacana,MX16035,-101.92113536404717,18.84206263726811
Jalisco,La Huerta,MX14043,-104.86310213105193,19.51485901532613
Chiapas,La Independencia,MX07041,-91.79580687918067,16.20471181652225
Chiapas,La Libertad,MX07050,-91.75108145899247,17.606663483252007
Distrito Federal,La Magdalena Contreras,MX09008,-99.26840927071189,19.268986100100495
Tlaxcala,La Magdalena Tlaltelulco,MX29048,-98.19140763177428,19.278057435560985
Puebla,La Magdalena Tlatlauquitepec,MX21095,-98.10248882613313,18.741824680899096
Jalisco,La Manzanilla de la Paz,MX14057,-103.1078373792544,20.021519703856367
