adm1_name,adm2_name,adm2_code,pop_total,pop_wra
Oaxaca,Villa de Etla,MX20338,11917,2979
Oaxaca,Villa de Tamazulápam del Progreso,MX20540,8712,2178
Oaxaca,Villa de Tututepec de Melchor Ocampo,MX20334,52965,13241
Oaxaca,Villa de Zaachila,MX20565,49606,12402
Oaxaca,Yaxe,MX20561,3105,776
Oaxaca,Yogana,MX20563,1297,324
Oaxaca,Yutanduchi de Guerrero,MX20564,1231,308
Oaxaca,Zapotitlán Lagunas,MX20567,3528,882
Oaxaca,Zapotitlán Palmas,MX20568,1774,443
Oaxaca,Zimatlán de Álvarez,MX20570,23397,5849
Oaxaca,Ánimas Trujano,MX20174,5563,1391
Puebla,Acajete,MX21001,77402,19350
Puebla,Acateno,MX21002,9954,2489
Puebla,Acatlán,MX21003,39666,9916
Puebla,Acatzingo,MX21004,68366,17092
Puebla,Acteopan,MX21005,3251,813
Puebla,Ahuacatlán,MX21006,15315,3829
Puebla,Ahuatlán,MX21007,3308,827
Puebla,Ahuazotepec,MX21008,12254,3063
Puebla,Ahuehuetitla,MX21009,2332,583
Puebla,Ajalpan,MX21010,80226,20057
Puebla,Albino Zertuche,MX21011,1966,492
Puebla,Aljojuca,MX21012,7063,1766
Puebla,Altepexi,MX21013,24419,6105
Puebla,Amixtlán,MX21014,5076,1269
Puebla,Amozoc,MX21015,141871,35468
Puebla,Aquixtla,MX21016,9604,2401
Puebla,Atempan,MX21017,31797,7949
Puebla,Atexcal,MX21018,4029,1007
Puebla,Atlequizayan,MX21080,2837,709
Puebla,Atlixco,MX21019,149030,37257
Puebla,Atoyatempan,MX21020,8176,2044
Puebla,Atzala,MX21021,1628,407
Puebla,Atzitzihuacán,MX21022,13612,3403
Puebla,Atzitzintla,MX21023,9605,2401
Puebla,Axutla,MX21024,1011,253
Puebla,Ayotoxco de Guerrero,MX21025,8729,2182
Puebla,Calpan,MX21026,16177,4044
Puebla,Caltepec,MX21027,4289,1072
Puebla,Camocuautla,MX21028,2909,727
Puebla,Caxhuacan,MX21029,4018,1005
Puebla,Cañada Morelos,MX21099,21915,5479
Puebla,Chalchicomula de Sesma,MX21045,49816,12454
Puebla,Chapulco,MX21046,8732,2183
Puebla,Chiautla,MX21047,22741,5685
Puebla,Chiautzingo,MX21048,23471,5868
Puebla,Chichiquila,MX21050,28885,7221
Puebla,Chiconcuautla,MX21049,18527,4632
Puebla,Chietla,MX21051,39132,9783
Puebla,Chigmecatitlán,MX21052,1253,313
Puebla,Chignahuapan,MX21053,70040,17510
Puebla,Chignautla,MX21054,38209,9552
Puebla,Chila,MX21055,5318,1329
Puebla,Chila de la Sal,MX21056,1366,342
Puebla,Chilchotla,MX21058,22155,5539
Puebla,Chinantla,MX21059,3210,803
Puebla,Coatepec,MX21030,803,201
Puebla,Coatzingo,MX21031,2977,744
Puebla,Cohetzala,MX21032,1466,367
Puebla,Cohuecan,MX21033,5724,1431
Puebla,Coronango,MX21034,51115,12779
Puebla,Coxcatlán,MX21035,21736,5434
Puebla,Coyomeapan,MX21036,15737,3934
Puebla,Coyotepec,MX21037,2439,610
Puebla,Cuapiaxtla de Madero,MX21038,11675,2919
Puebla,Cuautempan,MX21039,10364,2591
Puebla,Cuautinchán,MX21040,13513,3378
Puebla,Cuautlancingo,MX21041,148391,37098
Puebla,Cuayuca de Andrade,MX21042,3521,880
Puebla,Cuetzalan del Progreso,MX21043,52433,13108
Puebla,Cuyoaco,MX21044,18326,4581
Puebla,Domingo Arenas,MX21060,8596,2149
Puebla,Eloxochitlán,MX21061,15685,3921
Puebla,Epatlán,MX21062,5418,1355
Puebla,Esperanza,MX21063,15608,3902
Puebla,Francisco Z. Mena,MX21064,18811,4703
Puebla,General Felipe Ángeles,MX21065,23967,5992
Puebla,Guadalupe,MX21066,6775,1694
Puebla,Guadalupe Victoria,MX21067,19919,4980
Puebla,Hermenegildo Galeana,MX21068,7327,1832
Puebla,Honey,MX21057,7275,1819
Puebla,Huaquechula,MX21069,30874,7719
Puebla,Huatlatlauca,MX21070,6394,1598
Puebla,Huauchinango,MX21071,110368,27592
Puebla,Huehuetla,MX21072,18149,4537
Puebla,Huehuetlán el Chico,MX21073,10252,2563
Puebla,Huehuetlán el Grande,MX21150,6389,1597
Puebla,Huejotzingo,MX21074,96113,24028
Puebla,Hueyapan,MX21075,13910,3477
Puebla,Hueytamalco,MX21076,29784,7446
Puebla,Hueytlalpan,MX21077,6469,1617
Puebla,Huitzilan de Serdán,MX21078,16907,4227
Puebla,Huitziltepec,MX21079,6213,1553
Puebla,Ixcamilpa de Guerrero,MX21081,4302,1076
Puebla,Ixcaquixtla,MX21082,9244,2311
Puebla,Ixtacamaxtitlán,MX21083,26653,6663
Puebla,Ixtepec,MX21084,7567,1892
Puebla,Izúcar de Matamoros,MX21085,87182,21796
Puebla,Jalpan,MX21086,13040,3260
Puebla,Jolalpan,MX21087,13923,3481
Puebla,Jonotla,MX21088,4801,1200
Puebla,Jopala,MX21089,12936,3234
Puebla,Juan C. Bonilla,MX21090,25669,6417
Puebla,Juan Galindo,MX21091,11079,2770
Puebla,Juan N. Méndez,MX21092,5582,1396
Puebla,La Magdalena Tlatlauquitepec,MX21095,696,174
Puebla,Lafragua,MX21093,8057,2014
Puebla,Libres,MX21094,39241,9810
Puebla,Los Reyes de Juárez,MX21118,32924,8231
Puebla,Mazapiltepec de Juárez,MX21096,3485,871
Puebla,Mixtla,MX21097,2817,704
Puebla,Molcaxac,MX21098,7040,1760
Puebla,Naupan,MX21100,9756,2439
Puebla,Nauzontla,MX21101,3626,907
Puebla,Nealtican,MX21102,15169,3792
Puebla,Nicolás Bravo,MX21103,7204,1801
Puebla,Nopalucan,MX21104,36728,9182
Puebla,Ocotepec,MX21105,5366,1341
Puebla,Ocoyucan,MX21106,45712,11428
Puebla,Olintla,MX21107,12736,3184
Puebla,Oriental,MX21108,21107,5277
Puebla,Pahuatlán,MX21109,21348,5337
Puebla,Palmar de Bravo,MX21110,53698,13424
Puebla,Pantepec,MX21111,19495,4874
Puebla,Petlalcingo,MX21112,9729,2432
Puebla,Piaxtla,MX21113,5102,1276
Puebla,Puebla,MX21114,1790629,447657
Puebla,Quecholac,MX21115,61812,15453
Puebla,Quimixtlán,MX21116,24481,6120
Puebla,Rafael Lara Grajales,MX21117,18550,4637
Puebla,San Andrés Cholula,MX21119,143049,35762
Puebla,San Antonio Cañada,MX21120,6338,1585
Puebla,San Diego la Mesa Tochimiltzingo,MX21121,1453,363
Puebla,San Felipe Teotlalcingo,MX21122,12021,3005
Puebla,San Felipe Tepatlán,MX21123,4000,1000
Puebla,San Gabriel Chilac,MX21124,16789,4197
Puebla,San Gregorio Atzompa,MX21125,10839,2710
Puebla,San Jerónimo Tecuanipan,MX21126,7495,1874
Puebla,San Jerónimo Xayacatlán,MX21127,3788,947
Puebla,San José Chiapa,MX21128,11469,2867
Puebla,San José Miahuatlán,MX21129,14817,3704
Puebla,San Juan Atenco,MX21130,3933,983
Puebla,San Juan Atzompa,MX21131,1036,259
Puebla,San Martín Texmelucan,MX21132,164453,41113
Puebla,San Martín Totoltepec,MX21133,991,248
Puebla,San Matías Tlalancaleca,MX21134,22314,5579
Puebla,San Miguel Ixitlán,MX21135,542,135
Puebla,San Miguel Xoxtla,MX21136,13396,3349
Puebla,San Nicolás Buenos Aires,MX21137,11274,2819
Puebla,San Nicolás de los Ranchos,MX21138,12545,3136
Puebla,San Pablo Anicano,MX21139,4025,1006
Puebla,San Pedro Cholula,MX21140,150459,37615
Puebla,San Pedro Yeloixtlahuaca,MX21141,3698,924
Puebla,San Salvador Huixcolotla,MX21144,17901,4475
Puebla,San Salvador el Seco,MX21142,32194,8049
Puebla,San Salvador el Verde,MX21143,37288,9322
Puebla,San Sebastián Tlacotepec,MX21145,14077,3519
Puebla,Santa Catarina Tlaltempan,MX21146,822,206
Puebla,Santa Inés Ahuatempan,MX21147,6606,1651
Puebla,Santa Isabel Cholula,MX21148,12347,3087
Puebla,Santiago Miahuatlán,MX21149,32901,8225
Puebla,Santo Tomás Hueyotlipan,MX21151,9986,2497
Puebla,Soltepec,MX21152,13547,3387
Puebla,Tecali de Herrera,MX21153,25066,6267
Puebla,Tecamachalco,MX21154,85476,21369
Puebla,Tecomatlán,MX21155,7231,1808
Puebla,Tehuacán,MX21156,345098,86274
Puebla,Tehuitzingo,MX21157,13286,3321
Puebla,Tenampulco,MX21158,7206,1801
Puebla,Teopantlán,MX21159,3962,990
Puebla,Teotlalco,MX21160,4460,1115
Puebla,Tepanco de López,MX21161,24016,6004
Puebla,Tepango de Rodríguez,MX21162,4549,1137
Puebla,Tepatlaxco de Hidalgo,MX21163,20064,5016
Puebla,Tepeaca,MX21164,89703,22426
Puebla,Tepemaxalco,MX21165,1279,320
Puebla,Tepeojuma,MX21166,9448,2362
Puebla,Tepetzintla,MX21167,10919,2730
Puebla,Tepexco,MX21168,7929,1982
Puebla,Tepexi de Rodríguez,MX21169,23497,5874
Puebla,Tepeyahualco,MX21170,20566,5141
Puebla,Tepeyahualco de Cuauhtémoc,MX21171,4101,1025
Puebla,Tetela de Ocampo,MX21172,28653,7163
Puebla,Teteles de Avila Castillo,MX21173,7326,1831
Puebla,Teziutlán,MX21174,109485,27371
Puebla,Tianguismanalco,MX21175,15443,3861
Puebla,Tilapa,MX21176,10324,2581
Puebla,Tlachichuca,MX21179,33248,8312
Puebla,Tlacotepec de Benito Juárez,MX21177,57888,14472
Puebla,Tlacuilotepec,MX21178,16856,4214
Puebla,Tlahuapan,MX21180,43774,10943
Puebla,Tlaltenango,MX21181,8057,2014
Puebla,Tlanepantla,MX21182,5785,1446
Puebla,Tlaola,MX21183,22027,5507
Puebla,Tlapacoya,MX21184,6909,1727
Puebla,Tlapanalá,MX21185,10933,2733
Puebla,Tlatlauquitepec,MX21186,59279,14820
Puebla,Tlaxco,MX21187,5269,1317
Puebla,Tochimilco,MX21188,20565,5141
Puebla,Tochtepec,MX21189,24220,6055
Puebla,Totoltepec de Guerrero,MX21190,1250,313
Puebla,Tulcingo,MX21191,10349,2587
Puebla,Tuzamapan de Galeana,MX21192,6301,1575
Puebla,Tzicatlacoyan,MX21193,6811,1703
Puebla,Venustiano Carranza,MX21194,30177,7544
Puebla,Vicente Guerrero,MX21195,28413,7103
Puebla,Xayacatlán de Bravo,MX21196,1640,410
Puebla,Xicotepec,MX21197,85152,21288
Puebla,Xicotlán,MX21198,1379,345
Puebla,Xiutetelco,MX21199,45709,11427
Puebla,Xochiapulco,MX21200,3627,907
Puebla,Xochiltepec,MX21201,3701,925
Puebla,Xochitlán Todos Santos,MX21203,7645,1911
Puebla,Xochitlán de Vicente Suárez,MX21202,13822,3455
Puebla,Yaonáhuac,MX21204,8772,2193
Puebla,Yehualtepec,MX21205,27874,6968
Puebla,Zacapala,MX21206,4894,1224
Puebla,Zacapoaxtla,MX21207,61094,15273
Puebla,Zacatlán,MX21208,92130,23033
Puebla,Zapotitlán,MX21209,9035,2259
Puebla,Zapotitlán de Méndez,MX21210,5988,1497
Puebla,Zaragoza,MX21211,17998,4499
Puebla,Zautla,MX21212,21887,5472
Puebla,Zihuateutla,MX21213,12973,3243
Puebla,Zinacatepec,MX21214,19479,4870
Puebla,Zongozotla,MX21215,4811,1203
Puebla,Zoquiapan,MX21216,2643,661
Puebla,Zoquitlán,MX21217,21916,5479
Querétaro de Arteaga,Amealco de Bonfil,MX22001,70567,17642
Querétaro de Arteaga,Arroyo Seco,MX22003,13793,3448
Querétaro de Arteaga,Cadereyta de Montes,MX22004,72770,18193
Querétaro de Arteaga,Colón,MX22005,71182,17795
Querétaro de Arteaga,Corregidora,MX22006,225495,56374
Querétaro de Arteaga,El Marqués,MX22011,245424,61356
Querétaro de Arteaga,Ezequiel Montes,MX22007,47727,11932
Querétaro de Arteaga,Huimilpan,MX22008,39670,9918
Querétaro de Arteaga,Jalpan de Serra,MX22009,28848,7212
Querétaro de Arteaga,Landa de Matamoros,MX22010,19643,4911
Querétaro de Arteaga,Pedro Escobedo,MX22012,81991,20498
Querétaro de Arteaga,Peñamiller,MX22013,20098,5024
Querétaro de Arteaga,Pinal de Amoles,MX22002,28991,7248
Querétaro de Arteaga,Querétaro,MX22014,1099445,274861
Querétaro de Arteaga,San Joaquín,MX22015,8936,2234
Querétaro de Arteaga,San Juan del Río,MX22016,311175,77794
Querétaro de Arteaga,Tequisquiapan,MX22017,75850,18962
Querétaro de Arteaga,Tolimán,MX22018,29343,7336
Quintana Roo,Bacalar,MX23010,44040,11010
Quintana Roo,Benito Juárez,MX23005,976616,244154
Quintana Roo,Cozumel,MX23001,92774,23193
Quintana Roo,Felipe Carrillo Puerto,MX23002,88293,22073
Quintana Roo,Isla Mujeres,MX23003,23992,5998
Quintana Roo,José María Morelos,MX23006,41154,10289
Quintana Roo,Lázaro Cárdenas,MX23007,30452,7613
Quintana Roo,Othón P. Blanco,MX23004,243922,60981
Quintana Roo,Solidaridad,MX23008,341365,85341
Quintana Roo,Tulum,MX23009,49360,12340
San Luis Potosí,Ahualulco,MX24001,20107,5027
San Luis Potosí,Alaquines,MX24002,8104,2026
San Luis Potosí,Aquismón,MX24003,50882,12721
San Luis Potosí,Armadillo de los Infante,MX24004,4260,1065
San Luis Potosí,Axtla de Terrazas,MX24053,34542,8636
San Luis Potosí,Catorce,MX24006,9972,2493
San Luis Potosí,Cedral,MX24007,20780,5195
San Luis Potosí,Cerritos,MX24008,22919,5730
San Luis Potosí,Cerro de San Pedro,MX24009,5792,1448
San Luis Potosí,Charcas,MX24015,22695,5674
San Luis Potosí,Ciudad Fernández,MX24011,50910,12727
San Luis Potosí,Ciudad Valles,MX24013,186828,46707
San Luis Potosí,Ciudad del Maíz,MX24010,31626,7906
San Luis Potosí,Coxcatlán,MX24014,16490,4122
San Luis Potosí,Cárdenas,MX24005,19071,4768
San Luis Potosí,Ebano,MX24016,42785,10696
San Luis Potosí,El Naranjo,MX24058,21883,5471
San Luis Potosí,Guadalcázar,MX24017,26120,6530
San Luis Potosí,Huehuetlán,MX24018,16233,4058
San Luis Potosí,Lagunillas,MX24019,5670,1417
San Luis Potosí,Matehuala,MX24020,106859,26715
San Luis Potosí,Matlapa,MX24057,30867,7717
San Luis Potosí,Mexquitic de Carmona,MX24021,61794,15448
San Luis Potosí,Moctezuma,MX24022,19939,4985
San Luis Potosí,Rayón,MX24023,15903,3976
San Luis Potosí,Rioverde,MX24024,102978,25744
San Luis Potosí,Salinas,MX24025,32635,8159
San Luis Potosí,San Antonio,MX24026,10053,2513
San Luis Potosí,San Ciro de Acosta,MX24027,10679,2670
San Luis Potosí,San Luis Potosí,MX24028,962679,240670
San Luis Potosí,San Martín Chalchicuautla,MX24029,19383,4846
San Luis Potosí,San Nicolás Tolentino,MX24030,4921,1230
San Luis Potosí,San Vicente Tancuayalab,MX24034,15593,3898
San Luis Potosí,Santa Catarina,MX24031,12834,3209
San Luis Potosí,Santa María del Río,MX24032,41843,10461
San Luis Potosí,Santo Domingo,MX24033,11173,2793
San Luis Potosí,Soledad de Graciano Sánchez,MX24035,353297,88324
San Luis Potosí,Tamasopo,MX24036,30497,7624
San Luis Potosí,Tamazunchale,MX24037,99898,24975
San Luis Potosí,Tampacán,MX24038,15000,3750
San Luis Potosí,Tampamolón Corona,MX24039,14442,3610
San Luis Potosí,Tamuín,MX24040,38682,9671
San Luis Potosí,Tancanhuitz,MX24012,21568,5392
San Luis Potosí,Tanlajás,MX24041,19189,4797
San Luis Potosí,Tanquián de Escobedo,MX24042,14025,3506
San Luis Potosí,Tierra Nueva,MX24043,8324,2081
San Luis Potosí,Vanegas,MX24044,7921,1980
San Luis Potosí,Venado,MX24045,14712,3678
San Luis Potosí,Villa Hidalgo,MX24051,16139,4035
San Luis Potosí,Villa Juárez,MX24052,10703,2676
San Luis Potosí,Villa de Arista,MX24056,18184,4546
San Luis Potosí,Villa de Arriaga,MX24046,19120,4780
San Luis Potosí,Villa de Guadalupe,MX24047,9688,2422
San Luis Potosí,Villa de Ramos,MX24049,40219,10055
San Luis Potosí,Villa de Reyes,MX24050,55701,13925
San Luis Potosí,Villa de la Paz,MX24048,5552,1388
San Luis Potosí,Xilitla,MX24054,52347,13087
San Luis Potosí,Zaragoza,MX24055,28944,7236
Sinaloa,Ahome,MX25001,480502,120125
Sinaloa,Angostura,MX25002,45837,11459
Sinaloa,Badiraguato,MX25003,27967,6992
Sinaloa,Choix,MX25007,30635,7659
Sinaloa,Concordia,MX25004,26182,6545
Sinaloa,Cosalá,MX25005,17955,4489
Sinaloa,Culiacán,MX25006,1048948,262237
Sinaloa,El Fuerte,MX25010,101252,25313
Sinaloa,Elota,MX25008,58187,14547
Sinaloa,Escuinapa,MX25009,62750,15687
Sinaloa,Guasave,MX25011,302727,75682
Sinaloa,Mazatlán,MX25012,522835,130709
Sinaloa,Mocorito,MX25013,42225,10556
Sinaloa,Navolato,MX25018,156438,39109
Sinaloa,Rosario,MX25014,54543,13636
Sinaloa,Salvador Alvarado,MX25015,83176,20794
Sinaloa,San Ignacio,MX25016,20322,5080
Sinaloa,Sinaloa,MX25017,82567,20642
Sonora,Aconchi,MX26001,2656,664
Sonora,Agua Prieta,MX26002,96370,24093
Sonora,Alamos,MX26003,25975,6494
Sonora,Altar,MX26004,9953,2488
Sonora,Arivechi,MX26005,1215,304
Sonora,Arizpe,MX26006,2866,716
Sonora,Atil,MX26007,643,161
Sonora,Bacadéhuachi,MX26008,1002,250
Sonora,Bacanora,MX26009,767,192
Sonora,Bacerac,MX26010,1268,317
Sonora,Bacoachi,MX26011,1514,379
Sonora,Banámichi,MX26013,1894,474
Sonora,Bavispe,MX26015,1221,305
Sonora,Baviácora,MX26014,3281,820
Sonora,Benito Juárez,MX26071,22714,5678
Sonora,Benjamín Hill,MX26016,5192,1298
Sonora,Bácum,MX26012,24396,6099
Sonora,Caborca,MX26017,93267,23317
Sonora,Cajeme,MX26018,454987,113747
Sonora,Cananea,MX26019,41240,10310
Sonora,Carbó,MX26020,5216,1304
Sonora,Cucurpe,MX26022,897,224
Sonora,Cumpas,MX26023,6023,1506
Sonora,Divisaderos,MX26024,776,194
Sonora,Empalme,MX26025,53773,13443
Sonora,Etchojoa,MX26026,64209,16052
Sonora,Fronteras,MX26027,9480,2370
Sonora,General Plutarco Elías Calles,MX26070,14264,3566
Sonora,Granados,MX26028,1044,261
Sonora,Guaymas,MX26029,163718,40929
Sonora,Hermosillo,MX26030,977084,244271
Sonora,Huachinera,MX26031,1225,306
Sonora,Huatabampo,MX26033,80891,20223
Sonora,Huásabas,MX26032,920,230
Sonora,Huépac,MX26034,968,242
Sonora,Imuris,MX26035,13085,3271
Sonora,La Colorada,MX26021,1916,479
Sonora,Magdalena,MX26036,34560,8640
Sonora,Mazatán,MX26037,1131,283
Sonora,Moctezuma,MX26038,5330,1333
Sonora,Naco,MX26039,6052,1513
Sonora,Nacozari de García,MX26041,15051,3763
Sonora,Navojoa,MX26042,171647,42912
Sonora,Nogales,MX26043,277784,69446
Sonora,Nácori Chico,MX26040,1574,393
Sonora,Onavas,MX26044,379,95
Sonora,Opodepe,MX26045,2516,629
Sonora,Oquitoa,MX26046,512,128
Sonora,Pitiquito,MX26047,9530,2383
Sonora,Puerto Peñasco,MX26048,65642,16411
Sonora,Quiriego,MX26049,3213,803
Sonora,Rayón,MX26050,1534,384
Sonora,Rosario,MX26051,4998,1250
Sonora,Sahuaripa,MX26052,5427,1357
Sonora,San Felipe de Jesús,MX26053,386,96
Sonora,San Ignacio Río Muerto,MX26072,14954,3739
Sonora,San Javier,MX26054,563,141
Sonora,San Luis Río Colorado,MX26055,208260,52065
Sonora,San Miguel de Horcasitas,MX26056,11399,2850
Sonora,San Pedro de la Cueva,MX26057,1479,370
Sonora,Santa Ana,MX26058,16903,4226
Sonora,Santa Cruz,MX26059,1923,481
Sonora,Soyopa,MX26061,1406,352
Sonora,Suaqui Grande,MX26062,1152,288
Sonora,Sáric,MX26060,2139,535
Sonora,Tepache,MX26063,1203,301
Sonora,Trincheras,MX26064,1436,359
Sonora,Tubutama,MX26065,1532,383
Sonora,Ures,MX26066,8785,2196
Sonora,Villa Hidalgo,MX26067,1506,376
Sonora,Villa Pesqueira,MX26068,1073,268
Sonora,Yécora,MX26069,4974,1244
Tabasco,Balancán,MX27001,61236,15309
Tabasco,Centla,MX27003,113028,28257
Tabasco,Centro,MX27004,719877,179969
Tabasco,Comalcalco,MX27005,226967,56742
Tabasco,Cunduacán,MX27006,147077,36769
Tabasco,Cárdenas,MX27002,257686,64422
Tabasco,Emiliano Zapata,MX27007,33812,8453
Tabasco,Huimanguillo,MX27008,202592,50648
Tabasco,Jalapa,MX27009,39743,9936
Tabasco,Jalpa de Méndez,MX27010,96939,24235
Tabasco,Jonuta,MX27011,32318,8079
Tabasco,Macuspana,MX27012,166690,41673
Tabasco,Nacajuca,MX27013,160409,40102
Tabasco,Paraíso,MX27014,101952,25488
Tabasco,Tacotalpa,MX27015,50393,12598
Tabasco,Teapa,MX27016,61782,15445
Tabasco,Tenosique,MX27017,65308,16327
Tamaulipas,Abasolo,MX28001,10229,2557
Tamaulipas,Aldama,MX28002,29902,7475
Tamaulipas,Altamira,MX28003,283874,70969
Tamaulipas,Antiguo Morelos,MX28004,9262,2316
Tamaulipas,Burgos,MX28005,4457,1114
Tamaulipas,Bustamante,MX28006,7850,1962
Tamaulipas,Camargo,MX28007,17181,4295
Tamaulipas,Casas,MX28008,4399,1100
Tamaulipas,Ciudad Madero,MX28009,218792,54698
Tamaulipas,Cruillas,MX28010,1742,436
Tamaulipas,El Mante,MX28021,109966,27491
Tamaulipas,González,MX28012,43357,10839
Tamaulipas,Guerrero,MX28014,3961,990
Tamaulipas,Gustavo Díaz Ordaz,MX28015,16365,4091
Tamaulipas,Gómez Farías,MX28011,8710,2178
Tamaulipas,Güémez,MX28013,16095,4024
Tamaulipas,Hidalgo,MX28016,17671,4418
Tamaulipas,Jaumave,MX28017,16592,4148
Tamaulipas,Jiménez,MX28018,6647,1662
Tamaulipas,Llera,MX28019,15139,3785
Tamaulipas,Mainero,MX28020,2163,541
Tamaulipas,Matamoros,MX28022,566950,141738
Tamaulipas,Mier,MX28024,6576,1644
Tamaulipas,Miguel Alemán,MX28025,27157,6789
Tamaulipas,Miquihuana,MX28026,3800,950
Tamaulipas,Méndez,MX28023,4468,1117
Tamaulipas,Nuevo Laredo,MX28027,444899,111225
Tamaulipas,Nuevo Morelos,MX28028,3972,993
Tamaulipas,Ocampo,MX28029,13642,3410
Tamaulipas,Padilla,MX28030,14265,3566
Tamaulipas,Palmillas,MX28031,1975,494
Tamaulipas,Reynosa,MX28032,737054,184264
Tamaulipas,Río Bravo,MX28033,138683,34671
Tamaulipas,San Carlos,MX28034,7633,1908
Tamaulipas,San Fernando,MX28035,53601,13400
Tamaulipas,San Nicolás,MX28036,961,240
Tamaulipas,Soto la Marina,MX28037,24675,6169
Tamaulipas,Tampico,MX28038,314652,78663
Tamaulipas,Tula,MX28039,29421,7355
Tamaulipas,Valle Hermoso,MX28040,62864,15716
Tamaulipas,Victoria,MX28041,364529,91132
Tamaulipas,Villagrán,MX28042,5546,1386
Tamaulipas,Xicoténcatl,MX28043,23215,5804
Tlaxcala,Acuamanala de Miguel Hidalgo,MX29022,6975,1744
Tlaxcala,Amaxac de Guerrero,MX29001,12729,3182
Tlaxcala,Apetatitlán de Antonio Carvajal,MX29002,17998,4500
Tlaxcala,Apizaco,MX29005,88618,22154
Tlaxcala,Atlangatepec,MX29003,7573,1893
Tlaxcala,Atltzayanca,MX29004,19075,4769
Tlaxcala,Benito Juárez,MX29045,6795,1699
Tlaxcala,Calpulalpan,MX29006,53691,13423
Tlaxcala,Chiautempan,MX29010,77628,19407
Tlaxcala,Contla de Juan Cuamatzi,MX29018,41659,10415
Tlaxcala,Cuapiaxtla,MX29008,17626,4406
Tlaxcala,Cuaxomulco,MX29009,6502,1626
Tlaxcala,El Carmen Tequexquitla,MX29007,18356,4589
Tlaxcala,Emiliano Zapata,MX29046,5252,1313
Tlaxcala,Españita,MX29012,9919,2480
Tlaxcala,Huamantla,MX29013,103851,25963
Tlaxcala,Hueyotlipan,MX29014,15880,3970
Tlaxcala,Ixtacuixtla de Mariano Matamoros,MX29015,41116,10279
Tlaxcala,Ixtenco,MX29016,7859,1965
Tlaxcala,La Magdalena Tlaltelulco,MX29048,2759,690
Tlaxcala,Lázaro Cárdenas,MX29047,3732,933
Tlaxcala,Mazatecochco de José María Morelos,MX29017,12378,3095
Tlaxcala,Muñoz de Domingo Arenas,MX29011,5092,1273
Tlaxcala,Nanacamilpa de Mariano Arista,MX29021,19575,4894
Tlaxcala,Natívitas,MX29023,28178,7044
Tlaxcala,Panotla,MX29024,30486,7621
Tlaxcala,Papalotla de Xicohténcatl,MX29041,36857,9214
Tlaxcala,San Damián Texóloc,MX29049,6336,1584
Tlaxcala,San Francisco Tetlanohcan,MX29050,12475,3119
Tlaxcala,San Jerónimo Zacualpan,MX29051,4414,1104
Tlaxcala,San José Teacalco,MX29052,6776,1694
Tlaxcala,San Juan Huactzinco,MX29053,8382,2096
Tlaxcala,San Lorenzo Axocomanitla,MX29054,6745,1686
Tlaxcala,San Lucas Tecopilco,MX29055,3436,859
Tlaxcala,San Pablo del Monte,MX29025,88934,22233
Tlaxcala,Sanctórum de Lázaro Cárdenas,MX29020,10465,2616
Tlaxcala,Santa Ana Nopalucan,MX29056,8501,2125
Tlaxcala,Santa Apolonia Teacalco,MX29057,5074,1269
Tlaxcala,Santa Catarina Ayometla,MX29058,10338,2585
Tlaxcala,Santa Cruz Quilehtla,MX29059,8858,2215
Tlaxcala,Santa Cruz Tlaxcala,MX29026,26766,6691
Tlaxcala,Santa Isabel Xiloxoxtla,MX29060,6374,1594
Tlaxcala,Tenancingo,MX29027,13910,3477
Tlaxcala,Teolocholco,MX29028,27225,6806
Tlaxcala,Tepetitla de Lardizábal,MX29019,23928,5982
Tlaxcala,Tepeyanco,MX29029,14692,3673
Tlaxcala,Terrenate,MX29030,16540,4135
Tlaxcala,Tetla de la Solidaridad,MX29031,38194,9549
Tlaxcala,Tetlatlahuca,MX29032,14396,3599
Tlaxcala,Tlaxcala,MX29033,107603,26901
Tlaxcala,Tlaxco,MX29034,48094,12023
Tlaxcala,Tocatlán,MX29035,6961,1740
Tlaxcala,Totolac,MX29036,25675,6419
Tlaxcala,Tzompantepec,MX29038,19837,4959
Tlaxcala,Xaloztoc,MX29039,27620,6905
Tlaxcala,Xaltocan,MX29040,11334,2834
Tlaxcala,Xicohtzinco,MX29042,15351,3838
Tlaxcala,Yauhquemehcan,MX29043,46060,11515
Tlaxcala,Zacatelco,MX29044,49411,12353
Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,MX29037,9650,2412
Veracruz de Ignacio de la Llave,Acajete,MX30001,10382,2596
Veracruz de Ignacio de la Llave,Acatlán,MX30002,3683,921
Veracruz de Ignacio de la Llave,Acayucan,MX30003,85121,21280
Veracruz de Ignacio de la Llave,Actopan,MX30004,43492,10873
Veracruz de Ignacio de la Llave,Acula,MX30005,5718,1429
Veracruz de Ignacio de la Llave,Acultzingo,MX30006,24924,6231
Veracruz de Ignacio de la Llave,Agua Dulce,MX30204,45878,11469
Veracruz de Ignacio de la Llave,Alpatláhuac,MX30008,11083,2771
Veracruz de Ignacio de la Llave,Alto Lucero de Gutiérrez Barrios,MX30009,29263,7316
Veracruz de Ignacio de la Llave,Altotonga,MX30010,68493,17123
Veracruz de Ignacio de la Llave,Alvarado,MX30011,59335,14834
Veracruz de Ignacio de la Llave,Amatitlán,MX30012,8405,2101
Veracruz de Ignacio de la Llave,Amatlán de los Reyes,MX30014,50198,12550
